id,internationalName,countryName,countryCode,age,birthDate,clubId,clubJerseyNumber,clubShirtName,countryOfBirthCode,detailedFieldPosition,fieldPosition,gender,imageUrl,nationalFieldPosition,nationalJerseyNumber,nationalShirtName,nationalTeamId,height,weight,club_name,club_name_short,club_countryCode,goals,goals_scored_with_right,goals_scored_with_left,goals_scored_head,goals_scored_other,goals_scored_inside_penalty_area,goals_scored_outside_penalty_area,penalty_scored,matches_appearance,distance_covered,minutes_played_official,assists,top_speed,attempts,attempts_on_target,attempts_off_target,attempts_blocked,passes_accuracy,passes_attempted,passes_completed,cross_accuracy,cross_attempted,cross_completed,free_kick,corners,offsides,dribbling,recovered_ball,tackles,clearance_attempted,saves,goals_conceded,saves_on_penalty,clean_sheet,punches,fouls_committed,fouls_suffered,yellow_cards,red_cards
250099399,Michel Aebischer,Switzerland,SUI,27,1997-01-06,52969,20,Aebischer,SUI,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250099399.jpg,MIDFIELDER,20,Aebischer,128,NA,NA,Bologna FC,Bologna,ITA,1,1,0,0,0,0,1,0,5,57.49,477,2,32.3,2,1,1,0,89.4,219,197,0,3,0,4,0,1,3,14,3,7,0,0,0,1,0,2,7,0,0
250091943,Ferdi Kadıoğlu,Türkiye,TUR,24,1999-10-07,52692,7,F.KADIOĞLU,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250091943.jpg,DEFENDER,20,F.KADIOĞLU,135,NA,NA,Fenerbahçe SK,Fenerbahçe,TUR,0,0,0,0,0,0,0,0,5,52.36,450,0,33.4,2,0,1,1,85,243,210,25,4,1,1,0,0,11,19,11,6,0,0,0,0,0,1,8,0,0
250088320,Ferran Torres,Spain,ESP,24,2000-02-29,50080,7,Ferran,NA,WINGER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250088320.jpg,FORWARD,11,Ferran,122,NA,NA,FC Barcelona,Barcelona,ESP,1,0,1,0,0,1,0,0,5,19.99,152,0,36,6,1,4,1,86.2,39,32,33.34,9,3,1,4,0,5,0,1,0,0,0,0,4,0,4,2,1,0
250087938,Kai Havertz,Germany,GER,25,1999-06-11,52280,29,Havertz,NA,STRIKER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250087938.jpg,FORWARD,7,Havertz,47,NA,NA,Arsenal FC,Arsenal,ENG,2,0,2,0,0,2,0,2,5,47.27,391,1,33.71,19,11,6,2,82.6,116,97,0,3,0,0,0,3,4,4,2,5,0,0,0,3,0,6,2,0,0
250086090,Nélson Semedo,Portugal,POR,30,1993-11-16,53357,2,Semedo,POR,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250086090.jpg,DEFENDER,2,N. Semedo,110,177,65,Wolverhampton Wanderers FC,Wolves,ENG,0,0,0,0,0,0,0,0,5,13.44,96,0,31,2,1,0,1,78,45,43,0,3,0,1,0,0,1,1,2,0,0,0,0,5,0,2,0,0,0
250085369,Manuel Akanji,Switzerland,SUI,28,1995-07-19,52919,25,Akanji,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250085369.jpg,DEFENDER,5,Akanji,128,187,NA,Manchester City,Man City,ENG,0,0,0,0,0,0,0,0,5,49.69,480,0,34.3,0,0,0,0,94,321,302,0,0,0,11,0,0,1,37,3,21,0,0,0,1,0,2,2,0,0
250076675,Diogo Costa,Portugal,POR,24,1999-09-19,50064,99,D.Costa,SUI,GOALKEEPER,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250076675.jpg,GOALKEEPER,22,Diogo Costa,110,NA,NA,FC Porto,FC Porto,POR,0,0,0,0,0,0,0,0,5,27.66,510,0,26.8,0,0,0,0,92,152,139,0,0,0,7,0,0,0,0,0,2,11,3,0,3,1,0,0,0,0
250076574,Kylian Mbappé,France,FRA,25,1998-12-20,52747,7,Mbappé,FRA,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250076574.jpg,FORWARD,10,Mbappe,43,178,67,Paris Saint-Germain,Paris,FRA,1,1,0,0,0,1,0,1,5,42.7,464,2,36.5,24,9,9,6,87.6,176,156,55.56,9,5,2,2,1,32,3,0,0,0,0,0,3,0,0,6,1,0
250070417,Joshua Kimmich,Germany,GER,29,1995-02-08,50037,6,Kimmich,GER,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250070417.jpg,DEFENDER,6,Kimmich,47,176,70,FC Bayern München,Bayern,GER,0,0,0,0,0,0,0,0,5,60.95,480,2,32.71,6,2,1,3,91.4,365,334,47.06,17,8,5,0,1,1,24,4,5,0,0,0,2,0,3,3,0,0
250066886,Ousmane Dembélé,France,FRA,27,1997-05-15,52747,10,O. Dembele,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250066886.jpg,FORWARD,11,Dembele,43,178,67,Paris Saint-Germain,Paris,FRA,0,0,0,0,0,0,0,0,5,40.15,364,0,34.5,8,1,4,3,81,147,119,25,36,9,4,16,1,32,12,6,1,0,0,0,3,0,7,7,1,0
250064274,Breel Embolo,Switzerland,SUI,27,1997-02-14,50023,36,Embolo,SUI,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250064274.jpg,FORWARD,7,Embolo,128,185,84,AS Monaco FC,Monaco,FRA,2,2,0,0,0,2,0,0,5,31.79,297,0,33,8,4,1,3,89.6,49,43,0,1,0,0,0,1,6,6,4,3,0,0,0,4,0,4,9,0,0
250063984,Leroy Sané,Germany,GER,28,1996-01-11,50037,10,Sané,GER,WINGER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250063984.jpg,MIDFIELDER,19,Sané,47,183,75,FC Bayern München,Bayern,GER,0,0,0,0,0,0,0,0,5,24,206,0,35.8,7,3,3,1,83.2,69,59,100,1,1,1,0,0,13,5,1,0,0,0,0,4,0,2,3,0,0
250055957,Robert Andrich,Germany,GER,29,1994-09-22,50109,8,Andrich,GER,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250055957.jpg,MIDFIELDER,23,Andrich,47,NA,NA,Bayer 04 Leverkusen,Leverkusen,GER,0,0,0,0,0,0,0,0,5,40.37,321,0,31.5,7,2,3,2,90,234,212,0,0,0,5,0,0,0,22,11,7,0,0,0,3,0,11,3,2,0
250053905,Adrien Rabiot,France,FRA,29,1995-04-03,50139,25,Rabiot,FRA,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250053905.jpg,MIDFIELDER,14,Rabiot,43,188,71,Juventus,Juventus,ITA,0,0,0,0,0,0,0,0,5,45.74,374,0,31.9,3,0,3,0,91.6,235,217,33.34,3,1,7,0,0,4,15,3,1,0,0,0,4,0,5,5,2,0
250050401,Fabian Schär,Switzerland,SUI,32,1991-12-20,59324,5,Schär,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250050401.jpg,DEFENDER,22,Schär,128,186,84,Newcastle United FC,Newcastle,ENG,0,0,0,0,0,0,0,0,5,50.66,480,0,30.4,5,0,2,3,85,244,208,40,5,2,12,0,0,4,17,6,26,0,0,0,1,0,6,4,1,0
250041844,Niclas Füllkrug,Germany,GER,31,1993-02-09,52758,14,Füllkrug,GER,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250041844.jpg,FORWARD,9,Füllkrug,47,NA,NA,Borussia Dortmund,Dortmund,GER,2,1,0,1,0,2,0,0,5,21.77,162,0,32.4,9,3,5,1,86.4,38,29,0,0,0,0,0,4,0,1,0,3,0,0,0,3,0,1,2,0,0
250028211,Antonio Rüdiger,Germany,GER,31,1993-03-03,50051,22,RÜDIGER,GER,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250028211.jpg,DEFENDER,2,Rüdiger,47,190,85,Real Madrid CF,Real Madrid,ESP,0,0,0,0,0,0,0,0,5,51.2,480,0,33.4,4,1,2,1,92.8,399,371,42.86,7,3,2,0,0,0,38,4,20,0,0,0,2,0,5,3,2,0
250024448,Dani Carvajal,Spain,ESP,32,1992-01-11,50051,2,CARVAJAL,ESP,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250024448.jpg,DEFENDER,2,Carvajal,122,173,73,Real Madrid CF,Real Madrid,ESP,1,1,0,0,0,1,0,0,5,53.97,471,0,32.5,2,2,0,0,91.6,290,266,16.67,6,1,5,0,0,3,31,9,5,0,0,0,2,0,5,3,3,1
250023940,Kaan Ayhan,Türkiye,TUR,29,1994-11-10,50067,23,KAAN AYHAN,TUR,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023940.jpg,MIDFIELDER,22,KAAN,135,185,84,Galatasaray A.Ş.,Galatasaray,TUR,0,0,0,0,0,0,0,0,5,40.08,361,1,31.6,3,0,2,1,86.8,173,153,0,0,0,7,0,0,1,12,6,14,0,0,0,0,0,3,4,1,0
250023097,Remo Freuler,Switzerland,SUI,32,1992-04-15,52969,11,Freuler,NA,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250023097.jpg,MIDFIELDER,8,Freuler,128,181,77,Bologna FC,Bologna,ITA,1,0,1,0,0,1,0,0,5,59.68,459,2,30,3,1,1,1,88.8,223,200,0,1,0,7,0,0,1,18,7,8,0,0,0,1,0,10,1,1,0
250011089,Ricardo Rodríguez,Switzerland,SUI,31,1992-08-25,50029,68,RODRIGUEZ,SUI,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250011089.jpg,DEFENDER,13,Rodriguez,128,181,77,Torino FC,Torino,ITA,0,0,0,0,0,0,0,0,5,52.25,480,0,31.2,3,0,2,1,89,230,205,40,10,4,4,1,0,1,26,5,13,0,0,0,1,0,3,2,1,0
250005335,İlkay Gündoğan,Germany,GER,33,1990-10-24,50080,22,Gündogan,NA,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250005335.jpg,MIDFIELDER,21,Gündoğan,47,180,80,FC Barcelona,Barcelona,ESP,1,0,1,0,0,1,0,0,5,45.66,385,1,31,7,2,1,4,86,164,142,0,2,0,1,0,1,3,5,9,0,0,0,0,2,0,4,7,0,0
250004721,Granit Xhaka,Switzerland,SUI,31,1992-09-27,50109,34,Xhaka,SUI,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250004721.jpg,MIDFIELDER,10,Xhaka,128,185,82,Bayer 04 Leverkusen,Leverkusen,GER,0,0,0,0,0,0,0,0,5,61.99,480,0,32.3,4,3,0,1,90.8,401,371,0,0,0,9,0,0,3,18,7,10,0,0,0,1,0,8,5,1,0
103147,Toni Kroos,Germany,GER,34,1990-01-04,50051,8,KROOS,GER,CENTRAL_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/103147.jpg,MIDFIELDER,8,Kroos,47,182,78,Real Madrid CF,Real Madrid,ESP,0,0,0,0,0,0,0,0,5,57.21,470,0,30.3,3,0,1,2,95,521,495,33.34,36,12,36,33,0,0,25,8,4,0,0,0,3,0,7,5,1,0
95417,Pepe,Portugal,POR,41,1983-02-26,50064,3,Pepe,BRA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/95417.jpg,DEFENDER,3,Pepe,110,188,81,FC Porto,FC Porto,POR,0,0,0,0,0,0,0,0,4,45.04,410,0,32.21,1,0,0,1,94.75,405,383,0,0,0,9,0,1,1,34,6,19,0,0,0,3,0,2,3,0,0
74954,Kasper Schmeichel,Denmark,DEN,37,1986-11-05,50074,1,SCHMEICHEL,NA,GOALKEEPER,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/74954.jpg,GOALKEEPER,1,Schmeichel,35,185,76,RSC Anderlecht,Anderlecht,BEL,0,0,0,0,0,0,0,0,4,17.09,360,0,27.2,0,0,0,0,80.25,111,89,0,0,0,8,0,0,0,0,0,2,12,4,0,1,1,0,0,0,0
67750,Peter Pekarík,Slovakia,SVK,37,1986-10-30,5451,2,Pekarík,SVK,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/67750.jpg,DEFENDER,2,Pekarík,58836,176,70,Hertha BSC Berlin,Hertha,GER,0,0,0,0,0,0,0,0,4,47.3,378,0,31.4,3,0,2,1,90.5,94,84,40,5,2,0,0,3,2,22,7,8,0,0,0,1,0,3,2,1,0
50327427,Micky van de Ven,Netherlands,NED,23,2001-04-19,1652,5,van de Ven,NED,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/50327427.jpg,DEFENDER,15,Van De Ven,95,NA,NA,Tottenham Hotspur FC,Tottenham,ENG,0,0,0,0,0,0,0,0,4,9.25,66,0,35.6,0,0,0,0,62.25,32,25,0,1,0,0,0,0,1,4,2,6,0,0,0,3,0,1,2,0,0
250183519,Mateo Retegui,Italy,ITA,25,1999-04-29,52972,NA,Retegui,ARG,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250183519.jpg,FORWARD,19,Retegui,66,NA,NA,Genoa CFC,Genoa,ITA,0,0,0,0,0,0,0,0,4,19.81,150,0,33.1,4,1,0,3,40.5,19,11,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,5,0,0
250181645,Samet Akaydin,Türkiye,TUR,30,1994-03-13,52692,3,S.AKAYDİN,TUR,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250181645.jpg,DEFENDER,4,SAMET AKAYDIN,135,NA,NA,Fenerbahçe SK,Fenerbahçe,TUR,1,0,0,1,0,1,0,0,4,37.29,337,0,32,2,1,1,0,93.25,202,189,0,0,0,4,0,0,0,27,6,11,0,0,0,0,0,3,1,2,0
250163619,Giorgi Tsitaishvili,Georgia,GEO,23,2000-11-18,59885,20,Tsitaishvili,ISR,NA,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250163619.jpg,MIDFIELDER,21,Tsitaishvili,57157,NA,NA,FC Dinamo Batumi,Dinamo Batumi,GEO,0,0,0,0,0,0,0,0,4,22.59,190,0,34.5,3,2,1,0,78.25,53,45,0,12,0,1,1,0,7,1,5,3,0,0,0,1,0,1,3,0,0
250162865,Zeki Amdouni,Switzerland,SUI,23,2000-12-04,53354,9,Amdouni,SUI,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250162865.jpg,FORWARD,25,Amdouni,128,NA,NA,Burnley FC,Burnley,ENG,0,0,0,0,0,0,0,0,4,8.49,53,0,31.8,2,1,1,0,40.5,12,9,0,0,0,0,0,0,3,0,1,1,0,0,0,3,0,1,2,0,0
250155025,Georges Mikautadze,Georgia,GEO,23,2000-10-31,50083,19,Mikautadze,FRA,NA,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250155025.jpg,FORWARD,22,Mikautadze,57157,NA,NA,FC Metz,Metz,FRA,3,3,0,0,0,3,0,2,4,40.15,346,1,33.8,7,3,2,2,80.25,65,53,25,4,1,1,0,1,10,3,0,0,0,0,0,1,0,1,7,0,0
250145629,Alexander Bah,Denmark,DEN,26,1997-12-09,50147,6,Bah,DEN,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250145629.jpg,DEFENDER,18,Bah,35,NA,NA,SL Benfica,Benfica,POR,0,0,0,0,0,0,0,0,4,35.85,281,0,33.6,2,0,1,1,80.25,138,111,33.34,9,3,0,0,0,1,11,4,8,0,0,0,2,0,3,2,0,0
250143693,Pedri,Spain,ESP,21,2002-11-25,50080,8,Pedri,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250143693.jpg,MIDFIELDER,20,Pedri,122,NA,NA,FC Barcelona,Barcelona,ESP,0,0,0,0,0,0,0,0,4,26.75,190,1,31.6,6,4,2,0,69.75,94,86,0,1,0,0,0,1,5,7,1,0,0,0,0,3,0,2,4,0,0
250143679,Martin Zubimendi,Spain,ESP,25,1999-02-02,50123,4,Zubimendi,NA,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250143679.jpg,MIDFIELDER,18,Zubimendi,122,NA,NA,Real Sociedad de Fútbol,Real Sociedad,ESP,0,0,0,0,0,0,0,0,4,20.04,140,0,29.4,0,0,0,0,97.5,112,106,0,1,0,1,0,0,3,12,5,0,0,0,0,3,0,4,1,0,0
250137535,Marius Marin,Romania,ROU,25,1998-08-30,2604002,NA,M. Marin,ROU,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250137535.jpg,MIDFIELDER,6,M. Marin,113,NA,NA,AC Pisa,Pisa,ITA,0,0,0,0,0,0,0,0,4,36.32,305,0,33.71,0,0,0,0,82.5,102,83,100,1,1,1,0,0,1,13,12,6,0,0,0,1,0,7,5,2,0
250136465,Nuno Mendes,Portugal,POR,22,2002-06-19,52747,25,N.MENDES,NA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250136465.jpg,DEFENDER,19,N. Mendes,110,NA,NA,Paris Saint-Germain,Paris,FRA,0,0,0,0,0,0,0,0,4,42.69,419,1,35.3,3,2,1,0,91.5,321,293,9.1,11,1,10,0,0,25,21,12,8,0,0,0,3,0,3,6,0,0
250131426,Andrei Burcă,Romania,ROU,31,1993-04-15,2613116,3,Burcă,NA,CENTRE_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250131426.jpg,DEFENDER,15,Burcă,113,NA,NA,Al-Okhdood,Al-Okhdood,KSA,0,0,0,0,0,0,0,0,4,39.74,360,0,31.9,1,0,1,0,81.25,138,116,0,1,0,5,0,0,0,16,3,19,0,0,0,1,0,1,1,1,0
250130221,Rasmus Højlund,Denmark,DEN,21,2003-02-04,52682,11,Højlund,DEN,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250130221.jpg,FORWARD,9,Højlund,35,NA,NA,Manchester United,Man United,ENG,0,0,0,0,0,0,0,0,4,32.91,290,0,35.5,6,4,1,1,83.75,50,42,0,1,0,0,0,3,6,3,1,0,0,0,0,1,0,5,4,0,0
250129344,Victor Kristiansen,Denmark,DEN,21,2002-12-16,52969,34,Kristiansen,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250129344.jpg,DEFENDER,17,Kristiansen,35,NA,NA,Bologna FC,Bologna,ITA,0,0,0,0,0,0,0,0,4,20.27,157,1,34.3,1,0,0,1,79.75,79,63,0,3,0,0,0,1,4,8,0,4,0,0,0,2,0,0,0,0,0
250128270,Eduardo Camavinga,France,FRA,21,2002-11-10,50051,12,CAMAVINGA,ANG,DEFENSIVE_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250128270.jpg,MIDFIELDER,6,Camavinga,43,NA,NA,Real Madrid CF,Real Madrid,ESP,0,0,0,0,0,0,0,0,4,21.36,166,0,32.71,2,0,2,0,87.25,86,76,0,0,0,1,0,0,1,9,13,3,0,0,0,3,0,8,6,1,0
250127111,Benjamin Šeško,Slovenia,SVN,21,2003-05-31,2603790,30,Šeško,NA,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250127111.jpg,FORWARD,11,Šeško,57163,NA,NA,RB Leipzig,Leipzig,GER,0,0,0,0,0,0,0,0,4,43.62,360,0,35.9,8,4,4,0,66,72,47,0,1,0,0,0,1,8,8,3,4,0,0,0,3,0,4,5,0,0
250125373,Andrei Rațiu,Romania,ROU,26,1998-06-20,74070,44,Rațiu,NA,FULL_BACK,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250125373.jpg,DEFENDER,2,Rațiu,113,NA,NA,Rayo Vallecano de Madrid,Rayo Vallecano,ESP,0,0,0,0,0,0,0,0,4,40.99,359,0,34.71,3,3,0,0,86,79,68,0,3,0,1,0,0,6,13,1,12,0,0,0,1,0,0,1,0,0
250119107,Radu Drăgușin,Romania,ROU,22,2002-02-03,1652,37,Drăgușin,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250119107.jpg,DEFENDER,3,Drăgușin,113,NA,NA,Tottenham Hotspur FC,Tottenham,ENG,0,0,0,0,0,0,0,0,4,38.38,360,0,33.6,2,1,0,1,87,109,94,0,0,0,7,0,0,2,21,2,29,0,0,0,1,0,1,5,0,0
250117708,Amadou Onana,Belgium,BEL,22,2001-08-16,52281,24,ONANA,SEN,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250117708.jpg,MIDFIELDER,24,Onana,13,NA,NA,Everton FC,Everton,ENG,0,0,0,0,0,0,0,0,4,43.51,360,0,34.4,3,1,2,0,92.25,232,214,0,0,0,4,0,0,4,21,11,4,0,0,0,2,0,1,4,0,0
250117652,Tomáš Suslov,Slovakia,SVK,22,2002-06-07,52301,NA,Suslov,SVK,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250117652.jpg,FORWARD,7,Suslov,58836,NA,NA,Hellas Verona FC,Verona,ITA,0,0,0,0,0,0,0,0,4,15.73,122,0,33.5,0,0,0,0,69.5,44,34,41.67,12,5,1,2,0,5,3,4,0,0,0,0,2,0,1,3,1,0
250117405,Francisco Conceição,Portugal,POR,21,2002-12-14,50064,10,F. Conceição,POR,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250117405.jpg,FORWARD,26,F. Conceição,110,NA,NA,FC Porto,FC Porto,POR,1,0,1,0,0,1,0,0,4,24.42,181,0,33.9,6,1,4,1,89.5,116,100,20,15,3,0,0,0,14,5,8,0,0,0,0,3,0,3,3,1,0
250114170,Alexander Prass,Austria,AUT,23,2001-05-26,50111,8,Prass,AUT,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250114170.jpg,MIDFIELDER,8,Prass,8,NA,NA,SK Sturm Graz,Sturm Graz,AUT,0,0,0,0,0,0,0,0,4,21.51,164,2,32.6,1,0,1,0,82,78,62,50,6,3,2,0,0,1,14,7,3,0,0,0,2,0,3,2,0,0
250114167,Nicolas Seiwald,Austria,AUT,23,2001-05-04,2603790,13,Seiwald,AUT,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250114167.jpg,MIDFIELDER,6,Seiwald,8,NA,NA,RB Leipzig,Leipzig,GER,0,0,0,0,0,0,0,0,4,45.35,360,0,32.3,1,1,0,0,88.75,227,204,0,1,0,0,0,0,1,26,7,8,0,0,0,0,0,0,0,0,0
250113211,Orkun Kökçü,Türkiye,TUR,23,2000-12-29,50147,10,Kökcü,TUR,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250113211.jpg,MIDFIELDER,6,ORKUN KÖKÇÜ,135,NA,NA,SL Benfica,Benfica,POR,0,0,0,0,0,0,0,0,4,28.07,221,1,32.3,6,2,2,2,75,109,89,50,2,1,4,0,0,4,3,2,6,0,0,0,1,0,4,3,2,0
250113142,Jérémy Doku,Belgium,BEL,22,2002-05-27,52919,11,Doku,NA,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250113142.jpg,FORWARD,22,Doku,13,NA,NA,Manchester City,Man City,ENG,0,0,0,0,0,0,0,0,4,33.6,323,0,34.4,6,1,1,4,81.5,107,89,0,6,0,0,0,0,34,4,3,0,0,0,0,2,0,5,8,0,0
250108215,David Strelec,Slovakia,SVK,23,2001-04-04,52797,13,Strelec,NA,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250108215.jpg,FORWARD,18,Strelec,58836,NA,NA,ŠK Slovan Bratislava,Slovan Bratislava,SVK,0,0,0,0,0,0,0,0,4,23.04,181,1,31.4,7,1,4,2,64.5,39,25,0,0,0,0,0,1,6,0,0,0,0,0,0,2,0,3,1,0,0
250104534,Dennis Man,Romania,ROU,25,1998-08-26,54262,98,Man,ROU,STRIKER,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250104534.jpg,FORWARD,20,Man,113,NA,NA,Parma FC,Parma,ITA,0,0,0,0,0,0,0,0,4,29.38,266,2,33.6,6,3,2,1,76.5,73,54,11.12,9,1,0,7,0,7,4,0,0,0,0,0,2,0,1,1,0,0
250103527,Žan Karničnik,Slovenia,SVN,29,1994-09-18,59030,23,Karničnik,NA,UNKNOWN,DEFENDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250103527.jpg,DEFENDER,2,Karničnik,57163,NA,NA,NK Celje,Celje,SVN,1,1,0,0,0,1,0,0,4,45.99,390,0,33.3,3,1,2,0,76.25,154,118,16.67,6,1,1,0,0,6,29,5,13,0,0,0,2,0,3,3,1,0
250101808,Khvicha Kvaratskhelia,Georgia,GEO,23,2001-02-12,50136,77,Kvaratskhelia,GEO,UNKNOWN,FORWARD,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101808.jpg,FORWARD,7,Kvaratskhelia,57157,NA,NA,SSC Napoli,Napoli,ITA,1,0,1,0,0,1,0,0,4,38.07,343,0,32.71,6,2,4,0,89.5,75,67,23.08,13,3,4,8,0,26,7,3,1,0,0,0,1,0,2,10,0,0
250101805,Giorgi Mamardashvili,Georgia,GEO,23,2000-09-29,52268,25,მამარდაშვილი,GEO,UNKNOWN,GOALKEEPER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101805.jpg,GOALKEEPER,25,Mamardashvili,57157,NA,NA,Valencia CF,Valencia,ESP,0,0,0,0,0,0,0,0,4,17.86,360,0,31.5,0,0,0,0,54,123,66,0,0,0,19,0,0,0,0,0,3,29,8,0,1,4,0,1,0,0
250101444,Vitinha,Portugal,POR,24,2000-02-13,52747,17,Vitinha,NA,UNKNOWN,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250101444.jpg,MIDFIELDER,23,Vitinha,110,NA,NA,Paris Saint-Germain,Paris,FRA,0,0,0,0,0,0,0,0,4,45.73,361,0,32.9,8,3,0,5,91.75,319,293,25,16,4,5,12,0,6,15,0,1,0,0,0,3,0,0,10,0,0
250097378,Romano Schmid,Austria,AUT,24,2000-01-27,50040,11,Schmid,AUT,ATTACKING_MIDFIELDER,MIDFIELDER,MALE,https://img.uefa.com/imgml/TP/players/3/2024/324x324/250097378.jpg,MIDFIELDER,18,Schmid,8,NA,NA,SV Werder Bremen,Bremen,GER,1,0,0,1,0,1,0,0,4,18.37,144,0,31.7,1,1,0,0,82.75,66,54,50,6,3,2,4,0,0,9,2,1,0,0,0,2,0,5,1,1,0
